173 2.50476e-05 0.148678 0.57669 0.880003 0.148678 0.197831 0.1 0.979906
174 2.47576e-05 0.145662 0.608039 0.834839 0.145662 0.187742 0.1 0.988421
175 2.42153e-05 0.146981 0.669568 0.852399 0.146981 0.189103 0.1 0.978095
176 2.38338e-05 0.142233 0.856385 0.899153 0.142233 0.183159 0.1 0.984247
177 2.34846e-05 0.141546 0.698015 0.863664 0.141546 0.178941 0.1 0.985345
178 2.29428e-05 0.142296 0.79199 0.859556 0.142296 0.175917 0.1 0.976929
179 2.25238e-05 0.136362 0.517072 0.829991 0.136362 0.16906 0.1 0.981738
180 2.21528e-05 0.137417 0.806708 0.92482 0.137417 0.16107 0.1 0.983531
181 2.15804e-05 0.136799 0.768956 0.86925 0.136799 0.162223 0.1 0.974161
182 2.11197e-05 0.132509 0.6091 0.832096 0.132509 0.151199 0.1 0.978649
183 2.08397e-05 0.13131 0.764462 0.856842 0.13131 0.146201 0.1 0.986743
184 2.05233e-05 0.13005 0.80034 0.832735 0.13005 0.142201 0.1 0.984816
185 2.01394e-05 0.130091 0.747762 0.847929 0.130091 0.139583 0.1 0.981296
186 1.96527e-05 0.128124 0.821427 0.875778 0.128124 0.137349 0.1 0.975831
187 1.94221e-05 0.129319 0.909776 0.920238 0.129319 0.131561 0.1 0.988266
188 1.90621e-05 0.127775 0.817748 0.886877 0.127775 0.131281 0.1 0.981466
189 1.88119e-05 0.124905 0.733043 0.838232 0.124905 0.125047 0.1 0.986875
190 1.84595e-05 0.126085 0.750663 0.872741 0.126085 0.122605 0.1 0.981265
191 1.7994e-05 0.124695 0.786541 0.871365 0.124695 0.120641 0.1 0.97478
192 1.76769e-05 0.121915 0.780915 0.876108 0.121915 0.115353 0.1 0.982376
193 1.73596e-05 0.122776 0.720978 0.855481 0.122776 0.114438 0.1 0.982052
194 1.70103e-05 0.120483 0.763542 0.867808 0.120483 0.109981 0.1 0.97988
195 1.67127e-05 0.118885 0.610869 0.890284 0.118885 0.107695 0.1 0.982505
196 1.62565e-05 0.119108 0.646676 0.831489 0.119108 0.101596 0.1 0.972701
